CustomerID,City,Zip Code,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,prob_stay,prob_churn,churn_risk_pct,risk_band
9494-BDNNC,Los Angeles,90025,66,One year,Fiber optic,Electronic check,95.3,6273.4,No,Yes,Yes,No,No,Yes,0.8340159750246847,0.16598402497531523,16.6,Low
9494-MRNYX,Meadow Valley,95956,10,Month-to-month,Fiber optic,Electronic check,75.05,786.3,No,No,No,No,No,No,0.35869525597687535,0.6413047440231247,64.1,High
9495-REDIY,Calexico,92231,25,One year,DSL,Credit card (automatic),40.65,970.55,Yes,No,No,No,Yes,No,0.9586564988626153,0.04134350113738471,4.1,Very low
9495-SKLKD,Marysville,95901,45,Month-to-month,Fiber optic,Bank transfer (automatic),95.95,4456.65,No,Yes,Yes,No,No,Yes,0.8592298843357331,0.14077011566426684,14.1,Low
9496-IVVRP,Lake Elsinore,92532,11,Month-to-month,DSL,Bank transfer (automatic),51.0,581.7,Yes,No,No,No,No,No,0.939839289911432,0.06016071008856805,6.0,Very low
9498-FIMXL,Oceanside,92054,8,One year,No,Mailed check,19.2,161.95,No,No,No,No,No,No,0.878774236760042,0.12122576323995804,12.1,Low
9499-XPZXM,Burnt Ranch,95527,72,Two year,DSL,Bank transfer (automatic),64.75,4804.75,Yes,Yes,No,Yes,No,No,0.9898803484470245,0.010119651552975468,1.0,Very low
9500-IWPXQ,West Sacramento,95691,61,One year,DSL,Electronic check,79.4,4820.55,Yes,Yes,Yes,Yes,No,Yes,0.9865116912131646,0.01348830878683534,1.3,Very low
9500-LTVBP,Rancho Palos Verdes,90275,35,Month-to-month,Fiber optic,Credit card (automatic),80.05,2835.9,No,No,No,Yes,No,No,0.7377634496207204,0.2622365503792797,26.2,Medium
9500-WBGRP,Danville,94526,69,Two year,No,Mailed check,19.1,1268.85,No,No,No,No,No,No,0.9899023195411923,0.010097680458807635,1.0,Very low
9501-UKKNL,Diamond Bar,91765,59,Month-to-month,DSL,Electronic check,51.7,3005.8,No,No,No,Yes,Yes,Yes,0.7702772764467851,0.22972272355321494,23.0,Low
9503-XJUME,Bolinas,94924,52,One year,No,Credit card (automatic),19.65,928.4,No,No,No,No,No,No,0.9962171527760855,0.0037828472239145126,0.4,Very low
9504-DSHWM,Litchfield,96117,20,Month-to-month,DSL,Bank transfer (automatic),59.2,1191.2,Yes,No,No,Yes,No,No,0.8447828787963205,0.15521712120367948,15.5,Low
9504-YAZWB,Mountain Center,92561,53,Two year,No,Mailed check,20.25,1048.45,No,No,No,No,No,No,0.9880719163211796,0.01192808367882039,1.2,Very low
9505-SQFSW,Tehachapi,93561,3,Month-to-month,DSL,Mailed check,40.3,92.5,No,Yes,No,No,No,Yes,0.7968856333883642,0.20311436661163582,20.3,Low
9506-UXUSK,San Jose,95116,13,Month-to-month,Fiber optic,Electronic check,70.15,931.75,No,No,No,No,No,No,0.3790359733928055,0.6209640266071945,62.1,High
9507-HSMMZ,Thousand Oaks,91362,54,Two year,No,Mailed check,20.0,1149.65,No,No,No,No,No,No,0.9882966537799805,0.011703346220019471,1.2,Very low
9508-ILZDG,Dillon Beach,94929,34,Month-to-month,Fiber optic,Electronic check,96.35,3190.25,No,Yes,No,Yes,Yes,No,0.5039061050712708,0.4960938949287293,49.6,High
9509-MPYOD,Newcastle,95658,35,One year,No,Mailed check,20.75,700.45,No,No,No,No,No,No,0.9624765390739107,0.03752346092608931,3.8,Very low
9512-PHSMG,Merced,95340,10,Month-to-month,No,Mailed check,20.55,252.75,No,No,No,No,No,No,0.7370840118636535,0.2629159881363466,26.3,Medium
9513-DXHDA,Auburn,95603,27,One year,DSL,Electronic check,81.7,2212.55,Yes,No,Yes,Yes,Yes,Yes,0.8906562357033065,0.1093437642966934,10.9,Low
9518-IMLHK,Sacramento,95820,31,Month-to-month,DSL,Bank transfer (automatic),72.45,2156.25,Yes,Yes,Yes,Yes,Yes,No,0.8683977800832293,0.13160221991677065,13.2,Low
9518-XXBXE,Patterson,95363,10,Month-to-month,Fiber optic,Electronic check,75.3,720.45,Yes,No,No,No,No,No,0.4562187850822885,0.5437812149177115,54.4,High
9522-BNTHX,Caliente,93518,34,Month-to-month,DSL,Electronic check,56.25,1765.95,No,Yes,Yes,No,Yes,Yes,0.5380086217051949,0.4619913782948051,46.2,High
9522-ZSINC,Santa Rosa,95409,13,One year,No,Electronic check,19.95,253.8,No,No,No,No,No,No,0.8655458299271774,0.13445417007282257,13.4,Low
9529-OFXHY,Elk Creek,95939,15,Month-to-month,Fiber optic,Bank transfer (automatic),87.75,1242.2,Yes,No,No,No,Yes,No,0.4209510304167947,0.5790489695832053,57.9,High
9530-GRMJG,Whittier,90601,70,Two year,DSL,Electronic check,84.1,5979.7,No,Yes,Yes,Yes,Yes,Yes,0.9888874318400511,0.011112568159948861,1.1,Very low
9531-NSBMR,Mendocino,95460,36,One year,No,Bank transfer (automatic),19.25,679.8,No,No,No,No,No,No,0.9535312005685226,0.046468799431477456,4.6,Very low
9534-NSXEM,Watsonville,95076,26,One year,No,Credit card (automatic),20.65,595.5,No,No,No,No,No,No,0.938427912376358,0.061572087623642004,6.2,Very low
9537-JALFH,Imperial,92251,69,Two year,No,Bank transfer (automatic),19.9,1356.7,No,No,No,No,No,No,0.9983004991377943,0.0016995008622056947,0.2,Very low
9537-VHDTA,Corona,92879,1,Month-to-month,DSL,Mailed check,51.2,51.2,Yes,No,No,No,No,No,0.9306512338708396,0.06934876612916038,6.9,Very low
9541-PWTWO,Willow Creek,95573,52,Two year,DSL,Bank transfer (automatic),80.95,4233.95,No,No,Yes,Yes,Yes,Yes,0.9440072317022864,0.05599276829771356,5.6,Very low
9541-ZPSEA,San Andreas,95249,68,Two year,Fiber optic,Credit card (automatic),80.35,5375.15,Yes,No,Yes,No,No,No,0.9943014845157254,0.005698515484274629,0.6,Very low
9544-PYPSJ,El Cajon,92020,62,Month-to-month,Fiber optic,Credit card (automatic),96.1,6019.35,No,Yes,Yes,No,No,Yes,0.9188324716218069,0.08116752837819304,8.1,Very low
9546-KDTRB,Pasadena,91106,19,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,No,No,No,No,No,0.8492606741719736,0.15073932582802638,15.1,Low
9547-ITEFG,San Diego,92105,9,Month-to-month,Fiber optic,Credit card (automatic),102.6,897.75,No,Yes,Yes,No,Yes,Yes,0.589252096144477,0.41074790385552296,41.1,Medium
9548-LERKT,Willows,95988,24,Two year,No,Mailed check,19.75,483.15,No,No,No,No,No,No,0.9586664500795259,0.041333549920474146,4.1,Very low
9548-LIGTA,Tustin,92780,61,Two year,DSL,Mailed check,81.05,4747.65,Yes,Yes,No,Yes,Yes,Yes,0.9715300865326054,0.028469913467394532,2.8,Very low
9548-ZMVTX,Visalia,93292,72,Two year,Fiber optic,Bank transfer (automatic),90.45,6565.85,No,Yes,Yes,Yes,No,No,0.993140307287645,0.006859692712354952,0.7,Very low
9552-TGUZV,Upland,91784,8,Month-to-month,Fiber optic,Mailed check,75.0,658.1,Yes,No,No,No,No,No,0.4246448347821775,0.5753551652178225,57.5,High
9553-DLCLU,Stockton,95204,13,Two year,DSL,Credit card (automatic),88.95,1161.75,Yes,Yes,Yes,Yes,Yes,Yes,0.9166435218363324,0.08335647816366769,8.3,Very low
9554-DFKIC,Villa Park,92861,30,Month-to-month,DSL,Bank transfer (automatic),54.45,1588.7,Yes,No,No,No,No,No,0.9356061626009857,0.06439383739901423,6.4,Very low
9555-SAHUZ,Kernville,93238,38,Month-to-month,DSL,Electronic check,54.5,2076.05,Yes,Yes,No,No,No,No,0.9674857094034228,0.03251429059657719,3.3,Very low
9558-IHEZX,Litchfield,96117,71,Two year,Fiber optic,Credit card (automatic),106.75,7283.25,Yes,Yes,Yes,No,Yes,Yes,0.9423595935488838,0.05764040645111622,5.8,Very low
9560-BBZXK,Whittier,90605,36,Two year,DSL,Bank transfer (automatic),31.05,1126.35,Yes,No,No,No,No,No,0.9555447351041748,0.04445526489582523,4.4,Very low
9565-AXSMR,Greenfield,93927,52,Two year,No,Mailed check,19.2,1054.75,No,No,No,No,No,No,0.9966825552199591,0.003317444780040932,0.3,Very low
9565-FLVCG,Lamont,93241,65,Two year,DSL,Mailed check,69.55,4459.15,Yes,Yes,No,No,No,Yes,0.9636534352822343,0.03634656471776569,3.6,Very low
9570-KYEUA,Casmalia,93429,64,Two year,Fiber optic,Credit card (automatic),99.25,6549.45,Yes,No,Yes,Yes,No,Yes,0.9682735613332382,0.031726438666761884,3.2,Very low
9571-EDEBV,San Diego,92119,71,One year,Fiber optic,Credit card (automatic),98.65,6962.85,No,No,Yes,No,Yes,Yes,0.8106264358095824,0.18937356419041765,18.9,Low
9572-WUKSB,South Pasadena,91030,3,Month-to-month,DSL,Electronic check,29.9,92.25,No,No,No,Yes,No,No,0.4011980243341565,0.5988019756658435,59.9,High
9574-BOSMD,Arvin,93203,68,Two year,No,Bank transfer (automatic),25.4,1620.2,No,No,No,No,No,No,0.9975278899544746,0.0024721100455253973,0.2,Very low
9575-IWCAZ,Valencia,91354,6,One year,No,Mailed check,25.1,171.0,No,No,No,No,No,No,0.8361258002435996,0.1638741997564004,16.4,Low
9576-SYUHJ,Long Beach,90815,37,Month-to-month,Fiber optic,Electronic check,91.15,3369.25,Yes,No,No,No,Yes,No,0.5125093390035566,0.48749066099644345,48.7,High
9577-WJVCQ,West Covina,91790,68,Month-to-month,DSL,Mailed check,54.45,3687.75,Yes,No,No,No,No,No,0.9473127309452699,0.05268726905473014,5.3,Very low
9578-FOMUK,Santa Clara,95054,15,Month-to-month,No,Electronic check,24.8,324.15,No,No,No,No,No,No,0.9222108080269475,0.07778919197305251,7.8,Very low
9581-GVBXT,Santa Maria,93455,59,One year,DSL,Mailed check,34.8,1980.3,Yes,No,Yes,No,No,No,0.9892005772986576,0.010799422701342386,1.1,Very low
9584-EXCDZ,San Francisco,94103,17,Month-to-month,Fiber optic,Bank transfer (automatic),70.5,1165.6,No,No,No,No,No,No,0.5943219555021872,0.40567804449781275,40.6,Medium
9585-KKMFD,San Miguel,93451,41,Two year,No,Mailed check,20.0,879.8,No,No,No,No,No,No,0.9931715169595706,0.006828483040429414,0.7,Very low
9586-JGQKH,Cathedral City,92234,64,Two year,Fiber optic,Bank transfer (automatic),105.4,6794.75,No,Yes,No,Yes,Yes,Yes,0.8975059273552239,0.10249407264477607,10.2,Low
9588-OZDMQ,Tollhouse,93667,2,Month-to-month,DSL,Electronic check,45.0,89.75,No,No,No,No,No,No,0.4332273491593335,0.5667726508406665,56.7,High
9588-YRFHY,Santee,92071,49,Two year,No,Credit card (automatic),19.9,1022.6,No,No,No,No,No,No,0.9831185090314563,0.016881490968543793,1.7,Very low
9589-ABEPT,El Segundo,90245,69,Two year,Fiber optic,Mailed check,92.45,6460.55,No,Yes,No,Yes,Yes,No,0.9235172679589516,0.07648273204104844,7.6,Very low
9591-YVTEB,National City,91950,55,Month-to-month,DSL,Electronic check,44.85,2479.05,Yes,Yes,No,No,Yes,No,0.8115025503829795,0.18849744961702056,18.8,Low
9592-ERDKV,Mc Farland,93250,37,One year,DSL,Mailed check,79.25,2911.8,Yes,No,Yes,No,Yes,Yes,0.8514469920230318,0.14855300797696827,14.9,Low
9593-CVZKR,Los Angeles,90025,56,Two year,No,Mailed check,24.45,1385.85,No,No,No,No,No,No,0.9942735341128369,0.00572646588716308,0.6,Very low
9602-WCXPI,Hemet,92544,50,One year,No,Credit card (automatic),20.15,989.05,No,No,No,No,No,No,0.9799003519859913,0.020099648014008663,2.0,Very low
9603-OAIHC,Palmdale,93551,1,Month-to-month,Fiber optic,Electronic check,70.05,70.05,No,No,No,No,No,No,0.2851016623970377,0.7148983376029623,71.5,Very high
9605-WGJVW,Stockton,95204,1,Month-to-month,Fiber optic,Electronic check,70.2,70.2,No,No,No,No,No,No,0.28804394049935356,0.7119560595006464,71.2,Very high
9609-BENEA,Chula Vista,91914,35,One year,DSL,Electronic check,69.0,2441.7,No,Yes,No,Yes,Yes,No,0.7976504987309117,0.2023495012690884,20.2,Low
9610-WCESF,Sacramento,95828,67,Two year,DSL,Electronic check,43.9,3097.2,Yes,No,No,Yes,Yes,No,0.9774708828726901,0.022529117127309907,2.3,Very low
9617-INGJY,Manhattan Beach,90266,1,Month-to-month,Fiber optic,Mailed check,70.6,70.6,No,No,No,No,No,No,0.34869646426253953,0.6513035357374605,65.1,Very high
9617-UDPEU,Loyalton,96118,22,One year,No,Mailed check,19.25,412.55,No,No,No,No,No,No,0.9206949912044493,0.07930500879555073,7.9,Very low
9618-LFJRU,Inglewood,90303,4,Month-to-month,No,Credit card (automatic),20.45,82.85,No,No,No,No,No,No,0.8347242412103572,0.16527575878964287,16.5,Low
9619-GSATL,Dos Rios,95429,43,One year,DSL,Electronic check,55.45,2444.25,No,Yes,No,Yes,No,No,0.9491125018651557,0.050887498134844326,5.1,Very low
9620-ENEJV,Vina,96092,6,Month-to-month,Fiber optic,Credit card (automatic),70.55,433.95,No,No,No,No,No,No,0.5162990921154953,0.48370090788450465,48.4,High
9620-QJREV,Weldon,93283,47,One year,No,Credit card (automatic),20.55,1013.05,No,No,No,No,No,No,0.9778133889629951,0.022186611037004925,2.2,Very low
9621-OUPYD,Lancaster,93536,25,One year,No,Bank transfer (automatic),20.2,507.9,No,No,No,No,No,No,0.9143781441473839,0.08562185585261609,8.6,Very low
9624-EGDEQ,Palo Alto,94304,37,Two year,No,Mailed check,19.8,813.3,No,No,No,No,No,No,0.97973975952175,0.020260240478250043,2.0,Very low
9625-QNLUX,San Jose,95138,68,Two year,Fiber optic,Credit card (automatic),103.25,7074.4,Yes,Yes,Yes,No,Yes,Yes,0.987347080383047,0.012652919616952998,1.3,Very low
9625-RZFUK,Alameda,94502,63,Two year,No,Mailed check,19.7,1275.85,No,No,No,No,No,No,0.9977062545603473,0.0022937454396526795,0.2,Very low
9626-VFRGG,Susanville,96130,41,Month-to-month,Fiber optic,Bank transfer (automatic),88.5,3645.05,No,Yes,No,No,Yes,No,0.8730512944311482,0.1269487055688518,12.7,Low
9626-WEQRM,Cedarville,96104,4,Month-to-month,DSL,Mailed check,29.15,110.05,Yes,No,No,No,No,No,0.5587976046405252,0.44120239535947475,44.1,Medium
9629-NHXFW,Downey,90241,1,Month-to-month,No,Mailed check,19.4,19.4,No,No,No,No,No,No,0.9127410175637345,0.08725898243626547,8.7,Very low
9631-RXVJM,San Francisco,94102,35,Two year,No,Mailed check,19.25,677.9,No,No,No,No,No,No,0.9780534869844175,0.021946513015582425,2.2,Very low
9631-XEYKE,Rialto,92377,3,Month-to-month,DSL,Bank transfer (automatic),50.4,137.25,No,No,No,No,No,No,0.6030730839121734,0.39692691608782654,39.7,Medium
9633-DENPU,Long Beach,90804,47,Month-to-month,DSL,Bank transfer (automatic),58.6,2723.4,No,Yes,No,No,Yes,No,0.8073761989626744,0.19262380103732557,19.3,Low
9633-XQABV,Los Banos,93635,3,Month-to-month,Fiber optic,Electronic check,70.25,229.7,No,No,No,No,No,No,0.3066885747267314,0.6933114252732686,69.3,Very high
9637-CDTKZ,Panorama City,91402,72,Two year,Fiber optic,Credit card (automatic),114.1,8086.4,Yes,Yes,Yes,Yes,Yes,Yes,0.9461317407304458,0.053868259269554186,5.4,Very low
9638-JIQYA,Ballico,95303,2,Month-to-month,DSL,Credit card (automatic),24.9,49.7,No,No,No,No,No,No,0.48450532880842145,0.5154946711915785,51.5,High
9639-BUJXT,Santee,92071,63,One year,No,Mailed check,20.5,1328.15,No,No,No,No,No,No,0.9848137211711085,0.015186278828891463,1.5,Very low
9640-ZSLDC,Lagunitas,94938,53,One year,DSL,Credit card (automatic),60.6,3297.0,No,No,Yes,No,No,Yes,0.9870515169808747,0.012948483019125273,1.3,Very low
9643-AVVWI,Los Angeles,90003,3,Month-to-month,Fiber optic,Electronic check,80.0,241.3,No,Yes,No,Yes,No,No,0.723813712248015,0.27618628775198495,27.6,Medium
9643-YBLUR,West Covina,91791,9,Month-to-month,DSL,Credit card (automatic),69.05,653.95,No,Yes,Yes,No,No,Yes,0.47388849842078984,0.5261115015792102,52.6,High
9644-KVCNC,Fountain Valley,92708,66,One year,Fiber optic,Bank transfer (automatic),92.15,6056.9,No,No,Yes,No,Yes,No,0.8576674635476178,0.14233253645238225,14.2,Low
9644-UMGQA,Penn Valley,95946,6,Month-to-month,DSL,Electronic check,49.15,295.65,Yes,No,No,No,No,No,0.8628950593302991,0.13710494066970086,13.7,Low
9646-NMHXE,San Geronimo,94963,47,Two year,No,Mailed check,19.65,973.1,No,No,No,No,No,No,0.9804986776517386,0.01950132234826144,2.0,Very low
9648-BCHKM,Palmdale,93550,18,Two year,No,Credit card (automatic),24.65,471.35,No,No,No,No,No,No,0.9825465893505934,0.017453410649406642,1.7,Very low
9650-VBUOG,Tranquillity,93668,38,Two year,No,Credit card (automatic),25.05,963.95,No,No,No,No,No,No,0.9935960400259066,0.006403959974093412,0.6,Very low
9659-QEQSY,Los Angeles,90018,45,Month-to-month,Fiber optic,Electronic check,115.65,5125.5,Yes,Yes,Yes,Yes,Yes,Yes,0.6293505956449627,0.37064940435503735,37.1,Medium
9659-ZTWSM,Los Angeles,90013,66,One year,Fiber optic,Bank transfer (automatic),107.35,7051.95,No,Yes,Yes,Yes,Yes,Yes,0.8393248486980698,0.16067515130193027,16.1,Low
9661-JALZV,Atascadero,93422,58,Two year,No,Credit card (automatic),24.7,1519.0,No,No,No,No,No,No,0.9827032290724428,0.01729677092755722,1.7,Very low
9667-TKTVZ,Los Osos,93402,2,Month-to-month,DSL,Mailed check,54.35,117.05,No,No,No,Yes,No,No,0.569670866782609,0.43032913321739097,43.0,Medium
9668-PUGNU,Big Sur,93920,71,Two year,No,Electronic check,24.5,1816.2,No,No,No,No,No,No,0.9771371243293666,0.02286287567063342,2.3,Very low
9670-BPNXF,Glennville,93226,45,One year,DSL,Credit card (automatic),62.55,2796.45,Yes,Yes,No,Yes,No,No,0.9686578750389279,0.03134212496107217,3.1,Very low
9674-EHPPG,Berkeley,94707,46,Two year,DSL,Credit card (automatic),40.4,1842.7,Yes,No,Yes,Yes,No,No,0.9711092498172671,0.028890750182732957,2.9,Very low
9675-ICXCT,El Cajon,92021,72,Two year,DSL,Electronic check,80.8,5728.55,Yes,No,Yes,Yes,Yes,Yes,0.9717935779875119,0.028206422012488182,2.8,Very low
9677-AVKED,La Verne,91750,53,One year,DSL,Electronic check,84.6,4449.75,No,Yes,Yes,Yes,Yes,Yes,0.9745998074893797,0.025400192510620336,2.5,Very low
9680-NIAUV,West Hills,91307,72,Two year,Fiber optic,Credit card (automatic),109.7,8129.3,Yes,Yes,Yes,No,Yes,Yes,0.9478539471823101,0.05214605281768996,5.2,Very low
9681-KYGYB,Kelseyville,95451,49,Month-to-month,Fiber optic,Electronic check,88.2,4159.45,Yes,Yes,Yes,No,No,No,0.6377480482565315,0.36225195174346847,36.2,Medium
9688-YGXVR,Salida,95368,44,Month-to-month,Fiber optic,Credit card (automatic),88.15,3973.2,No,Yes,Yes,No,Yes,No,0.695132939703599,0.304867060296401,30.5,Medium
9691-HKOVS,San Jose,95125,55,One year,DSL,Electronic check,90.15,4916.95,Yes,Yes,Yes,Yes,Yes,Yes,0.8984984864784205,0.10150151352157957,10.2,Low
9693-XMUOB,Palo Alto,94304,59,Month-to-month,DSL,Electronic check,50.25,2997.45,No,Yes,No,No,Yes,Yes,0.6629754457145104,0.3370245542854896,33.7,Medium
9695-IDRZR,Greenville,95947,34,Two year,Fiber optic,Credit card (automatic),116.15,3946.9,Yes,Yes,Yes,Yes,Yes,Yes,0.9708138460267636,0.029186153973236435,2.9,Very low
9696-RMYBA,Los Angeles,90003,5,Month-to-month,Fiber optic,Mailed check,80.1,398.55,No,No,No,No,Yes,No,0.3141866659942877,0.6858133340057123,68.6,Very high
9699-UBQFS,Los Angeles,90065,43,Month-to-month,Fiber optic,Electronic check,94.5,4156.8,Yes,Yes,No,No,Yes,No,0.5171089150605042,0.48289108493949584,48.3,High
9700-ISPUP,Valley Center,92082,10,Month-to-month,DSL,Electronic check,65.5,616.9,No,Yes,No,Yes,No,Yes,0.8577181214721656,0.14228187852783433,14.2,Low
9700-ZCLOT,Claremont,91711,2,Month-to-month,No,Mailed check,20.0,32.7,No,No,No,No,No,No,0.7999229118288916,0.20007708817110834,20.0,Low
9701-CDXHR,Apple Valley,92307,51,Month-to-month,Fiber optic,Mailed check,69.15,3649.6,No,No,No,No,No,No,0.758403321865571,0.24159667813442898,24.2,Low
9702-AIUJO,Santa Paula,93060,50,One year,DSL,Bank transfer (automatic),44.8,2230.85,No,No,No,No,No,No,0.9829843389091176,0.017015661090882362,1.7,Very low
9705-IOVQQ,Huntington Park,90255,61,One year,Fiber optic,Electronic check,99.0,5969.3,No,Yes,No,No,Yes,Yes,0.9390005554639848,0.060999444536015295,6.1,Very low
9705-ZJBCG,Frazier Park,93222,13,One year,DSL,Bank transfer (automatic),54.15,701.05,Yes,No,No,Yes,No,No,0.97987935135523,0.02012064864477008,2.0,Very low
9708-HPXWZ,El Sobrante,94803,5,Month-to-month,DSL,Credit card (automatic),45.4,214.75,No,No,Yes,Yes,Yes,No,0.6074759554938596,0.3925240445061405,39.3,Medium
9708-KFDBY,Oceanside,92054,1,Month-to-month,No,Credit card (automatic),20.55,20.55,No,No,No,No,No,No,0.8181964817842037,0.18180351821579635,18.2,Low
9710-NJERN,Palm Desert,92260,39,Two year,No,Mailed check,20.15,826.0,No,No,No,No,No,No,0.9810330056722759,0.018966994327724092,1.9,Very low
9711-FJTBX,Pittsburg,94565,56,One year,Fiber optic,Mailed check,85.85,4793.8,No,Yes,Yes,Yes,No,No,0.9772022841608002,0.022797715839199786,2.3,Very low
9714-EDSUC,Alviso,95002,4,Month-to-month,Fiber optic,Mailed check,94.9,360.55,Yes,Yes,No,Yes,No,Yes,0.5053355714494598,0.4946644285505402,49.5,High
9715-SBVSU,Loma Linda,92354,14,Two year,DSL,Bank transfer (automatic),61.4,815.55,Yes,Yes,No,No,No,Yes,0.9739655564153362,0.026034443584663832,2.6,Very low
9715-WZCLW,Fontana,92335,71,Two year,Fiber optic,Electronic check,97.2,6910.3,Yes,No,No,No,Yes,Yes,0.9724850912656174,0.027514908734382566,2.8,Very low
9717-IOAAF,Rocklin,95677,27,Two year,No,Credit card (automatic),25.85,788.55,No,No,No,No,No,No,0.99006817503236,0.009931824967640042,1.0,Very low
9717-QEBGU,Leggett,95585,2,Month-to-month,Fiber optic,Electronic check,70.3,144.0,No,No,No,No,No,No,0.2965716019610458,0.7034283980389542,70.3,Very high
9720-JJJOR,San Ysidro,92173,41,One year,DSL,Bank transfer (automatic),60.3,2511.3,Yes,Yes,Yes,No,No,No,0.9327276787855223,0.06727232121447767,6.7,Very low
9730-DRTMJ,Coarsegold,93614,32,One year,DSL,Credit card (automatic),72.8,2333.05,Yes,No,No,Yes,Yes,No,0.8761754349565392,0.12382456504346084,12.4,Low
9732-EQMWY,Concord,94518,49,Month-to-month,Fiber optic,Electronic check,99.4,5025.0,No,Yes,Yes,No,Yes,Yes,0.5924531451119402,0.40754685488805975,40.8,Medium
9732-OUYRN,Union City,94587,49,One year,No,Credit card (automatic),19.0,918.7,No,No,No,No,No,No,0.9729974022769895,0.027002597723010474,2.7,Very low
9738-QLWTP,Santa Ysabel,92070,39,One year,Fiber optic,Electronic check,81.9,3219.75,No,No,Yes,Yes,No,No,0.8612122140852158,0.13878778591478422,13.9,Low
9739-JLPQJ,Long Beach,90822,72,Two year,Fiber optic,Credit card (automatic),117.5,8670.1,Yes,Yes,Yes,Yes,Yes,Yes,0.9922715891639916,0.007728410836008399,0.8,Very low
9741-YLNTD,Greenfield,93927,6,Month-to-month,Fiber optic,Bank transfer (automatic),87.95,522.35,No,No,No,Yes,No,Yes,0.3474039052560428,0.6525960947439572,65.3,Very high
9742-XOKTS,Santa Clara,95050,67,One year,Fiber optic,Electronic check,89.55,6038.55,Yes,Yes,No,Yes,No,No,0.9854910898323144,0.014508910167685574,1.5,Very low
9743-DQKQW,Escalon,95320,3,Month-to-month,DSL,Electronic check,25.1,79.8,No,No,No,No,No,No,0.47564338883155133,0.5243566111684487,52.4,High
9746-MDMBK,Manton,96059,47,One year,Fiber optic,Bank transfer (automatic),113.45,5317.8,Yes,Yes,Yes,Yes,Yes,Yes,0.9536516963576651,0.046348303642334915,4.6,Very low
9746-UGFAC,Carlotta,95528,22,One year,No,Bank transfer (automatic),20.85,450.65,No,No,No,No,No,No,0.9481342862878205,0.051865713712179504,5.2,Very low
